,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
14,14,1968,1968-09-21,2,3,23.231,MIA,,OAK,L 21-47,*,23,40,57.50,290,2,4,57.3,0,0,7.25,3.75,1,7,7.00,0,0,0,Bob Griese,GrieBo00
15,15,1968,1968-09-28,3,4,23.238,MIA,,KAN,L 3-48,*,2,17,11.76,24,0,2,0.0,0,0,1.41,-3.88,2,6,3.00,0,0,0,Bob Griese,GrieBo00
16,16,1968,1968-10-06,4,5,23.246,MIA,@,HOU,W 24-7,*,6,12,50.00,92,1,0,103.5,0,0,7.67,9.33,1,1,1.00,0,0,0,Bob Griese,GrieBo00
17,17,1968,1968-10-12,5,6,23.252,MIA,,BUF,T 14-14,*,9,22,40.91,97,0,2,16.7,0,0,4.41,0.32,6,29,4.83,0,0,0,Bob Griese,GrieBo00
18,18,1968,1968-10-20,6,7,23.260,MIA,@,CIN,W 24-22,*,16,29,55.17,186,3,0,109.3,0,0,6.41,8.48,2,1,0.50,0,0,0,Bob Griese,GrieBo00
19,19,1968,1968-10-27,7,8,23.267,MIA,@,DEN,L 14-21,*,16,26,61.54,246,1,2,73.6,0,0,9.46,6.77,2,12,6.00,0,0,0,Bob Griese,GrieBo00
20,20,1968,1968-11-03,8,9,23.274,MIA,@,SDG,L 28-34,*,20,27,74.07,260,3,1,125.5,0,0,9.63,10.19,3,39,13.00,0,0,0,Bob Griese,GrieBo00
21,21,1968,1968-11-10,9,10,23.281,MIA,@,BUF,W 21-17,*,13,28,46.43,188,1,1,65.8,0,0,6.71,5.82,5,32,6.40,1,1,6,Bob Griese,GrieBo00
22,22,1968,1968-11-17,10,11,23.288,MIA,,CIN,L 21-38,*,16,31,51.61,253,3,1,97.9,0,0,8.16,8.65,4,15,3.75,0,0,0,Bob Griese,GrieBo00
23,23,1968,1968-11-24,11,12,23.295,MIA,@,BOS,W 34-10,*,19,33,57.58,264,3,0,113.7,0,0,8.00,9.82,4,30,7.50,0,0,0,Bob Griese,GrieBo00
24,24,1968,1968-12-01,12,13,23.302,MIA,@,NYJ,L 17-35,*,17,33,51.52,224,1,0,83.4,0,0,6.79,7.39,6,48,8.00,0,0,0,Bob Griese,GrieBo00
25,25,1968,1968-12-08,13,14,23.309,MIA,,BOS,W 38-7,*,16,29,55.17,184,2,0,97.5,0,0,6.34,7.72,3,14,4.67,0,0,0,Bob Griese,GrieBo00
26,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Bob Griese,GrieBo00
27,26,1969,1969-09-14,1,1,24.223,MIA,@,CIN,L 21-27,*,19,39,48.72,327,1,2,64.8,0,0,8.38,6.59,1,5,5.00,0,0,0,Bob Griese,GrieBo00
28,27,1969,1969-09-20,2,2,24.229,MIA,@,OAK,L 17-20,*,9,34,26.47,193,0,3,14.0,0,0,5.68,1.71,2,0,0.00,0,0,0,Bob Griese,GrieBo00
29,28,1969,1969-09-28,3,3,24.237,MIA,@,HOU,L 10-22,*,14,30,46.67,198,1,1,65.7,0,0,6.60,5.77,,,,,0,0,Bob Griese,GrieBo00
30,29,1969,1969-10-04,4,4,24.243,MIA,,OAK,T 20-20,*,13,27,48.15,160,1,2,48.4,0,0,5.93,3.33,4,21,5.25,0,0,0,Bob Griese,GrieBo00
31,30,1969,1969-10-11,5,5,24.250,MIA,,SDG,L 14-21,*,18,31,58.06,171,1,2,57.3,0,0,5.52,3.26,2,14,7.00,0,0,0,Bob Griese,GrieBo00
32,31,1969,1969-10-19,6,6,24.258,MIA,@,KAN,L 10-17,*,21,45,46.67,192,0,3,31.0,0,0,4.27,1.27,2,9,4.50,0,0,0,Bob Griese,GrieBo00
33,32,1969,1969-10-26,7,7,24.265,MIA,,BUF,W 24-6,*,9,18,50.00,232,2,2,93.3,0,0,12.89,10.11,4,14,3.50,0,0,0,Bob Griese,GrieBo00
34,33,1969,1969-11-02,8,8,24.272,MIA,@,NYJ,L 31-34,*,18,27,66.67,222,4,1,116.0,0,0,8.22,9.52,6,39,6.50,0,0,0,Bob Griese,GrieBo00
35,34,1969,1969-11-09,9,9,24.279,MIA,@,BOS,W 17-16,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,0,0,Bob Griese,GrieBo00
36,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Bob Griese,GrieBo00
37,35,1970,1970-09-20,1,1,25.229,MIA,@,BOS,L 14-27,*,10,27,37.04,161,0,2,26.9,7,67,5.96,2.63,3,18,6.00,1,1,6,Bob Griese,GrieBo00
38,36,1970,1970-09-27,2,2,25.236,MIA,@,HOU,W 20-10,*,10,17,58.82,138,2,1,99.6,1,11,8.12,7.82,3,21,7.00,0,0,0,Bob Griese,GrieBo00
39,37,1970,1970-10-03,3,3,25.242,MIA,,OAK,W 20-13,*,8,16,50.00,180,2,1,104.2,1,5,11.25,10.94,2,-2,-1.00,0,0,0,Bob Griese,GrieBo00
40,38,1970,1970-10-10,4,4,25.249,MIA,@,NYJ,W 20-6,*,14,24,58.33,224,2,1,100.0,4,29,9.33,9.13,1,0,0.00,0,0,0,Bob Griese,GrieBo00
41,39,1970,1970-10-18,5,5,25.257,MIA,@,BUF,W 33-14,*,15,22,68.18,196,1,1,92.2,4,42,8.91,7.77,2,13,6.50,0,0,0,Bob Griese,GrieBo00
42,40,1970,1970-10-25,6,6,25.264,MIA,,CLE,L 0-28,*,5,12,41.67,67,0,3,20.5,3,26,5.58,-5.67,1,1,1.00,0,0,0,Bob Griese,GrieBo00
43,41,1970,1970-11-01,7,7,25.271,MIA,@,BAL,L 0-35,*,14,25,56.00,168,0,2,43.4,1,11,6.72,3.12,,,,,0,0,Bob Griese,GrieBo00
44,42,1970,1970-11-08,8,8,25.278,MIA,@,PHI,L 17-24,*,6,14,42.86,42,0,3,10.7,3,31,3.00,-6.64,2,20,10.00,0,0,0,Bob Griese,GrieBo00
