,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
39,38,1996,1996-10-13,6,7,25.074,WAS,@,NWE,W 27-22,*,18,33,54.55,280,2,0,103.1,1,4,8.48,9.70,1,-1,-1.00,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
40,39,1996,1996-10-20,7,8,25.081,WAS,,NYG,W 31-21,*,14,24,58.33,207,0,1,69.3,0,0,8.63,6.75,4,-2,-0.50,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
41,40,1996,1996-10-27,8,9,25.088,WAS,,IND,W 31-16,*,18,25,72.00,178,1,1,88.4,1,5,7.12,6.12,3,1,0.33,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
42,41,1996,1996-11-03,9,10,25.095,WAS,@,BUF,L 13-38,*,13,28,46.43,171,0,0,66.2,1,12,6.11,6.11,1,0,0.00,0,0,0,2,1,0,1,-2,0,,Gus Frerotte,FrerGu00
43,42,1996,1996-11-10,10,11,25.102,WAS,,ARI,L 34-37,*,18,36,50.00,212,1,1,66.0,0,0,5.89,5.19,1,17,17.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
44,43,1996,1996-11-17,11,12,25.109,WAS,@,PHI,W 26-21,*,18,33,54.55,212,2,1,81.9,2,7,6.42,6.27,3,-2,-0.67,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
45,44,1996,1996-11-24,12,13,25.116,WAS,,SFO,L 16-19,*,18,26,69.23,294,1,0,119.7,2,12,11.31,12.08,0,0,,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
46,45,1996,1996-11-28,13,14,25.120,WAS,@,DAL,L 10-21,*,17,33,51.52,175,1,2,52.0,2,12,5.30,3.18,1,0,0.00,0,0,0,2,1,0,0,0,0,,Gus Frerotte,FrerGu00
47,46,1996,1996-12-08,14,15,25.130,WAS,@,TAM,L 10-24,*,20,39,51.28,219,1,1,66.1,2,13,5.62,4.97,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
48,47,1996,1996-12-15,15,16,25.137,WAS,@,ARI,L 26-27,*,22,40,55.00,258,0,0,74.8,2,9,6.45,6.45,2,13,6.50,0,0,0,1,1,0,0,-3,0,,Gus Frerotte,FrerGu00
49,48,1996,1996-12-22,16,17,25.144,WAS,,DAL,W 37-10,*,22,31,70.97,346,0,1,94.3,3,20,11.16,9.71,1,2,2.00,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Gus Frerotte,FrerGu00
51,49,1997,1997-08-31,1,1,26.031,WAS,@,CAR,W 24-10,*,10,27,37.04,147,1,0,68.0,2,19,5.44,6.19,2,-2,-1.00,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
52,50,1997,1997-09-07,2,2,26.038,WAS,@,PIT,L 13-14,*,19,35,54.29,270,0,3,43.8,0,0,7.71,3.86,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
53,51,1997,1997-09-14,3,3,26.045,WAS,,ARI,W 19-13,*,19,36,52.78,265,2,1,83.7,2,13,7.36,7.22,3,9,3.00,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
54,52,1997,1997-09-28,4,5,26.059,WAS,,JAX,W 24-12,*,16,24,66.67,244,3,1,122.2,4,21,10.17,10.79,2,2,1.00,0,0,0,1,1,0,0,0,0,,Gus Frerotte,FrerGu00
55,53,1997,1997-10-05,5,6,26.066,WAS,@,PHI,L 10-24,*,16,37,43.24,216,1,1,60.2,2,18,5.84,5.16,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
56,54,1997,1997-10-13,6,7,26.074,WAS,,DAL,W 21-16,*,12,23,52.17,155,1,0,88.1,3,16,6.74,7.61,3,-1,-0.33,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
57,55,1997,1997-10-19,7,8,26.080,WAS,@,TEN,L 14-28,*,16,31,51.61,228,2,3,57.7,1,8,7.35,4.29,2,32,16.00,0,0,0,1,0,0,1,0,0,,Gus Frerotte,FrerGu00
58,56,1997,1997-10-26,8,9,26.087,WAS,,BAL,L 17-20,*,17,33,51.52,199,2,1,77.7,3,17,6.03,5.88,2,0,0.00,0,0,0,1,0,0,1,0,0,,Gus Frerotte,FrerGu00
59,57,1997,1997-11-02,9,10,26.094,WAS,@,CHI,W 31-8,*,14,20,70.00,192,2,0,133.7,1,7,9.60,11.60,2,1,0.50,1,1,6,1,1,0,0,-4,0,,Gus Frerotte,FrerGu00
60,58,1997,1997-11-09,10,11,26.101,WAS,,DET,W 30-7,*,20,41,48.78,247,1,0,76.0,0,0,6.02,6.51,4,2,0.50,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
61,59,1997,1997-11-16,11,12,26.108,WAS,@,DAL,L 14-17,*,16,31,51.61,157,1,0,76.9,1,2,5.06,5.71,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
62,60,1997,1997-11-23,12,13,26.115,WAS,,NYG,T 7-7,*,9,19,47.37,104,0,0,64.4,1,7,5.47,5.47,2,2,1.00,1,1,6,0,,0,0,0,0,,Gus Frerotte,FrerGu00
63,61,1997,1997-11-30,13,14,26.122,WAS,,STL,L 20-23,*,20,45,44.44,258,1,2,51.9,3,18,5.73,4.18,3,20,6.67,0,0,0,2,0,0,0,-12,0,,Gus Frerotte,FrerGu00
64,62,1997,1997-12-07,14,15,,WAS,@,ARI,W 38-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Gus Frerotte,FrerGu00
65,63,1997,1997-12-13,15,16,,WAS,@,NYG,L 10-30,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Gus Frerotte,FrerGu00
66,64,1997,1997-12-21,16,17,,WAS,,PHI,W 35-32,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Gus Frerotte,FrerGu00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Gus Frerotte,FrerGu00
68,65,1998,1998-09-06,1,1,27.037,WAS,@,NYG,L 24-31,*,8,12,66.67,93,1,2,78.1,5,26,7.75,1.92,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
69,66,1998,1998-09-14,2,2,,WAS,,SFO,L 10-45,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Gus Frerotte,FrerGu00
