,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
38,37,2016,2016-10-16,5,6,24.171,JAX,@,CHI,W 17-16,*,20,33,60.61,271,1,1,84.3,2,8,8.21,7.45,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,60,100%,0,0%,0,0%,,Blake Bortles,BortBl00
39,38,2016,2016-10-23,6,7,24.178,JAX,,OAK,L 16-33,*,23,43,53.49,246,1,2,58.9,1,7,5.72,4.09,5,33,6.60,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Blake Bortles,BortBl00
40,39,2016,2016-10-27,7,8,24.182,JAX,@,TEN,L 22-36,*,33,54,61.11,337,3,0,97.5,2,15,6.24,7.35,4,22,5.50,0,0,0,0,,0,0.0%,,1,0,2,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Blake Bortles,BortBl00
41,40,2016,2016-11-06,8,9,24.192,JAX,@,KAN,L 14-19,*,22,41,53.66,252,2,1,78.5,2,8,6.15,6.02,6,54,9.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,77,100%,0,0%,0,0%,,Blake Bortles,BortBl00
42,41,2016,2016-11-13,9,10,24.199,JAX,,HOU,L 21-24,*,32,49,65.31,265,2,1,84.1,2,18,5.41,5.31,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,-9,0,78,100%,0,0%,0,0%,,Blake Bortles,BortBl00
43,42,2016,2016-11-20,10,11,24.206,JAX,@,DET,L 19-26,*,22,35,62.86,202,2,2,73.7,0,0,5.77,4.34,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,65,98%,0,0%,0,0%,,Blake Bortles,BortBl00
44,43,2016,2016-11-27,11,12,24.213,JAX,@,BUF,L 21-28,*,13,26,50.00,126,2,0,89.6,2,8,4.85,6.38,8,81,10.13,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Blake Bortles,BortBl00
45,44,2016,2016-12-04,12,13,24.220,JAX,,DEN,L 10-20,*,19,42,45.24,181,0,2,37.9,1,2,4.31,2.17,2,29,14.50,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,84,100%,0,0%,0,0%,,Blake Bortles,BortBl00
46,45,2016,2016-12-11,13,14,24.227,JAX,,MIN,L 16-25,*,23,37,62.16,257,1,0,91.8,4,27,6.95,7.49,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Blake Bortles,BortBl00
47,46,2016,2016-12-18,14,15,24.234,JAX,@,HOU,L 20-21,*,12,28,42.86,92,0,1,36.6,2,9,3.29,1.68,2,-5,-2.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Blake Bortles,BortBl00
