,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
17,17,1973,1973-11-18,10,10,24.030,HOU,@,KAN,L 14-38,*,12,23,52.17,191,1,2,58.4,1,14,8.30,5.26,3,0,0.00,0,0,0,Lynn Dickey,DickLy00
18,18,1973,1973-11-25,11,11,24.037,HOU,,NWE,L 0-32,*,3,6,50.00,35,0,1,28.5,2,17,5.83,-1.67,,,,,0,0,Lynn Dickey,DickLy00
19,19,1973,1973-12-02,12,12,24.044,HOU,,OAK,L 6-17,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
20,20,1973,1973-12-09,13,13,24.051,HOU,@,PIT,L 7-33,,1,3,33.33,8,0,2,2.8,1,9,2.67,-27.33,1,6,6.00,0,0,0,Lynn Dickey,DickLy00
21,21,1973,1973-12-16,14,14,24.058,HOU,,CIN,L 24-27,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
22,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Lynn Dickey,DickLy00
23,22,1974,1974-09-15,1,1,24.331,HOU,,SDG,W 21-14,*,19,26,73.08,195,1,1,91.0,1,2,7.50,6.54,1,0,0.00,0,0,0,Lynn Dickey,DickLy00
24,23,1974,1974-09-22,2,2,24.338,HOU,@,CLE,L 7-20,*,9,26,34.62,163,1,3,30.3,3,30,6.27,1.85,,,,,0,0,Lynn Dickey,DickLy00
25,24,1974,1974-09-29,3,3,24.345,HOU,,KAN,L 7-17,*,19,33,57.58,178,0,2,47.3,4,27,5.39,2.67,,,,,0,0,Lynn Dickey,DickLy00
26,25,1974,1974-10-06,4,4,24.352,HOU,,PIT,L 7-13,*,9,17,52.94,79,0,1,41.1,2,14,4.65,2.00,1,0,0.00,0,0,0,Lynn Dickey,DickLy00
27,26,1974,1974-10-13,5,5,24.359,HOU,@,MIN,L 10-51,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
28,27,1974,1974-10-20,6,6,25.001,HOU,,STL,L 27-31,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,Lynn Dickey,DickLy00
