,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
187,175,1986,1986-11-23,12,12,36.214,DET,@,TAM,W 38-17,*,14,21,66.67,230,2,1,115.2,0,0,10.95,10.71,3,11,3.67,0,0,0,,0,0,0,Joe Ferguson,FergJo00
188,176,1986,1986-11-27,13,13,36.218,DET,,GNB,L 40-44,*,19,37,51.35,256,3,2,78.2,2,22,6.92,6.11,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
189,177,1986,1986-12-07,14,14,36.228,DET,@,PIT,L 17-27,*,23,39,58.97,207,1,3,49.8,3,29,5.31,2.36,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
190,178,1986,1986-12-21,16,16,36.242,DET,,ATL,L 6-20,,3,13,23.08,40,0,0,39.9,1,7,3.08,3.08,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
191,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
192,179,1988,1988-10-30,9,9,38.190,TAM,,MIA,L 14-17,*,26,36,72.22,291,2,1,102.9,1,8,8.08,7.94,1,0,0.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
193,180,1988,1988-11-20,12,12,38.211,TAM,,CHI,L 15-27,,5,10,50.00,77,1,0,109.2,0,0,7.70,9.70,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
194,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
195,181,1989,1989-10-08,5,5,39.168,TAM,,CHI,W 42-35,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
196,182,1989,1989-10-15,6,6,39.175,TAM,,DET,L 16-17,*,16,29,55.17,128,0,1,52.1,3,25,4.41,2.86,1,7,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
197,183,1989,1989-11-12,10,10,39.203,TAM,,MIN,L 10-24,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,1,2,2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
