,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
78,70,1955,1955-10-09,3,3,33.307,CLE,,PHI,W 21-17,*,16,21,76.19,223,2,0,141.6,,16,10.62,12.52,8,40,5.00,1,1,6,Otto Graham,GrahOt00
79,71,1955,1955-10-16,4,4,33.314,CLE,@,WAS,W 24-14,*,9,16,56.25,138,1,1,79.7,,20,8.63,7.06,1,3,3.00,0,0,0,Otto Graham,GrahOt00
80,72,1955,1955-10-23,5,5,33.321,CLE,,GNB,W 41-10,*,7,12,58.33,187,0,0,102.8,,21,15.58,15.58,7,-7,-1.00,1,1,6,Otto Graham,GrahOt00
81,73,1955,1955-10-30,6,6,33.328,CLE,@,CRD,W 26-20,*,4,12,33.33,62,1,0,79.2,,,5.17,6.83,2,-6,-3.00,0,0,0,Otto Graham,GrahOt00
82,74,1955,1955-11-06,7,7,33.335,CLE,,NYG,W 24-14,*,5,10,50.00,57,0,1,27.9,,25,5.70,1.20,1,14,14.00,0,0,0,Otto Graham,GrahOt00
83,75,1955,1955-11-13,8,8,33.342,CLE,@,PHI,L 17-33,*,7,17,41.18,150,1,2,53.2,,19,8.82,4.71,3,18,6.00,1,1,6,Otto Graham,GrahOt00
84,76,1955,1955-11-20,9,9,33.349,CLE,,PIT,W 41-14,*,6,9,66.67,79,2,0,133.8,,52,8.78,13.22,10,0,0.00,1,1,6,Otto Graham,GrahOt00
85,77,1955,1955-11-27,10,10,33.356,CLE,@,NYG,T 35-35,*,17,31,54.84,319,3,1,109.5,,30,10.29,10.77,9,37,4.11,0,0,0,Otto Graham,GrahOt00
86,78,1955,1955-12-04,11,11,33.363,CLE,@,PIT,W 30-7,*,4,12,33.33,95,2,0,102.4,,27,7.92,11.25,6,12,2.00,1,1,6,Otto Graham,GrahOt00
87,79,1955,1955-12-11,12,12,34.005,CLE,,CRD,W 35-24,*,13,25,52.00,241,3,1,108.5,,6,9.64,10.24,6,-26,-4.33,0,0,0,Otto Graham,GrahOt00
88,,,79 Games,,,,,,,63-13-3,,987,1760,56.08,15573,113,102,82.9,1,1587,8.85,7.52,306,682,2.23,33,34,204,Otto Graham,GrahOt00
