,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
48,45,1990,1990-12-16,14,15,28.123,PIT,@,NOR,W 9-6,*,15,25,60.00,154,0,1,61.1,0,0,6.16,4.36,4,2,0.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
49,46,1990,1990-12-23,15,16,28.130,PIT,,CLE,W 35-0,*,10,19,52.63,139,4,0,116.0,1,19,7.32,11.53,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
50,47,1990,1990-12-30,16,17,28.137,PIT,@,HOU,L 14-34,*,15,26,57.69,240,0,1,72.6,2,20,9.23,7.50,2,14,7.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
51,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Bubby Brister,BrisBu00
52,48,1991,1991-09-01,1,1,29.017,PIT,,SDG,W 26-20,*,13,21,61.90,189,1,2,67.5,2,12,9.00,5.67,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
53,49,1991,1991-09-08,2,2,29.024,PIT,@,BUF,L 34-52,*,15,29,51.72,134,0,1,50.1,2,21,4.62,3.07,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
54,50,1991,1991-09-15,3,3,29.031,PIT,,NWE,W 20-6,*,22,29,75.86,262,1,0,114.4,1,15,9.03,9.72,1,-2,-2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
55,51,1991,1991-09-22,4,4,29.038,PIT,@,PHI,L 14-23,*,12,25,48.00,190,2,1,83.7,3,30,7.60,7.40,1,-1,-1.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bubby Brister,BrisBu00
56,52,1991,1991-10-06,5,6,29.052,PIT,@,IND,W 21-3,*,13,16,81.25,181,2,2,113.8,2,14,11.31,8.19,0,0,,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Bubby Brister,BrisBu00
57,53,1991,1991-10-14,6,7,29.060,PIT,,NYG,L 20-23,*,6,16,37.50,97,0,1,32.6,2,20,6.06,3.25,1,2,2.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bubby Brister,BrisBu00
