,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1998,1998-09-07,1,1,,DEN,,NWE,W 27-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
46,45,2000,2000-12-03,13,14,,DEN,@,NOR,W 38-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
47,46,2000,2000-12-10,14,15,,DEN,,SEA,W 31-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
48,47,2000,2000-12-17,15,16,,DEN,@,KAN,L 7-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
49,48,2000,2000-12-23,16,17,25.280,DEN,,SFO,W 38-9,*,2,2,100.00,14,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Brian Griese,GrieBr00
51,49,2001,2001-09-10,1,1,26.176,DEN,,NYG,W 31-20,*,21,29,72.41,330,3,0,144.3,0,0,11.38,13.45,5,8,1.60,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Brian Griese,GrieBr00
52,50,2001,2001-09-23,2,2,26.189,DEN,@,ARI,W 38-17,*,22,31,70.97,242,3,0,126.0,1,8,7.81,9.74,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
53,51,2001,2001-09-30,3,3,26.196,DEN,,BAL,L 13-20,*,17,33,51.52,191,1,2,54.0,5,24,5.79,3.67,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
54,52,2001,2001-10-07,4,4,26.203,DEN,,KAN,W 20-6,*,11,20,55.00,121,1,1,69.0,2,18,6.05,4.80,8,14,1.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
55,53,2001,2001-10-14,5,5,26.210,DEN,@,SEA,L 21-34,*,24,36,66.67,209,2,3,65.6,3,20,5.81,3.17,2,38,19.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Brian Griese,GrieBr00
56,54,2001,2001-10-21,6,6,26.217,DEN,@,SDG,L 10-27,*,26,41,63.41,212,1,2,64.3,4,30,5.17,3.46,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
57,55,2001,2001-10-28,7,7,26.224,DEN,,NWE,W 31-20,*,19,30,63.33,283,2,2,88.6,2,14,9.43,7.77,4,-1,-0.25,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
58,56,2001,2001-11-05,8,8,26.232,DEN,@,OAK,L 28-38,*,22,32,68.75,221,2,2,82.9,4,24,6.91,5.34,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
59,57,2001,2001-11-11,9,9,26.238,DEN,,SDG,W 26-16,*,21,31,67.74,224,2,0,110.1,3,3,7.23,8.52,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Brian Griese,GrieBr00
60,58,2001,2001-11-18,10,10,26.245,DEN,,WAS,L 10-17,*,11,31,35.48,114,1,0,57.7,3,16,3.68,4.32,4,29,7.25,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Brian Griese,GrieBr00
61,59,2001,2001-11-22,11,11,26.249,DEN,@,DAL,W 26-24,*,17,29,58.62,171,1,1,72.6,1,11,5.90,5.03,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
62,60,2001,2001-12-02,12,12,26.259,DEN,@,MIA,L 10-21,*,18,33,54.55,135,1,1,62.1,1,9,4.09,3.33,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,-1,0,,Brian Griese,GrieBr00
63,61,2001,2001-12-09,13,13,26.266,DEN,,SEA,W 20-7,*,11,17,64.71,81,1,1,71.0,0,0,4.76,3.29,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
64,62,2001,2001-12-16,14,14,,DEN,@,KAN,L 23-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
65,63,2001,2001-12-30,15,16,26.287,DEN,,OAK,W 23-17,*,19,26,73.08,142,1,0,98.6,4,17,5.46,6.23,2,10,5.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Brian Griese,GrieBr00
