,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
45,44,1995,1995-11-26,12,13,25.105,SFO,,STL,W 41-13,,5,8,62.50,44,0,0,77.1,1,1,5.50,5.50,5,0,0.00,0,0,0,1,0,0,1,-1,0,,Elvis Grbac,GrbaEl00
46,45,1995,1995-12-03,13,14,25.112,SFO,,BUF,W 27-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
47,46,1995,1995-12-10,14,15,25.119,SFO,@,CAR,W 31-10,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
48,47,1995,1995-12-18,15,16,25.127,SFO,,MIN,W 37-30,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
49,48,1995,1995-12-24,16,17,25.133,SFO,@,ATL,L 27-28,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Elvis Grbac,GrbaEl00
51,49,1996,1996-09-01,1,1,26.019,SFO,,NOR,W 27-11,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,3,-3,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
52,50,1996,1996-09-08,2,2,26.026,SFO,,STL,W 34-0,,6,12,50.00,86,0,0,73.6,0,0,7.17,7.17,1,1,1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
53,51,1996,1996-09-22,3,4,26.040,SFO,@,CAR,L 7-23,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
54,52,1996,1996-09-29,4,5,26.047,SFO,,ATL,W 39-17,*,22,36,61.11,222,1,0,88.0,0,0,6.17,6.72,4,13,3.25,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
55,53,1996,1996-10-06,5,6,26.054,SFO,@,STL,W 28-11,*,20,32,62.50,222,3,2,88.3,0,0,6.94,6.00,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
56,54,1996,1996-10-14,6,7,26.062,SFO,@,GNB,L 20-23,*,21,39,53.85,182,2,2,62.1,1,3,4.67,3.38,4,1,0.25,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
57,55,1996,1996-10-20,7,8,26.068,SFO,,CIN,W 28-21,,8,12,66.67,87,1,1,80.9,0,0,7.25,5.17,1,2,2.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
58,56,1996,1996-10-27,8,9,,SFO,@,HOU,W 10-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
59,57,1996,1996-11-03,9,10,26.082,SFO,@,NOR,W 24-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
60,58,1996,1996-11-10,10,11,26.089,SFO,,DAL,L 17-20,,10,17,58.82,88,0,2,33.1,1,11,5.18,-0.12,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
61,59,1996,1996-11-17,11,12,26.096,SFO,,BAL,W 38-20,*,26,31,83.87,268,1,2,86.6,2,6,8.65,6.39,3,8,2.67,1,1,6,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
62,60,1996,1996-11-24,12,13,26.103,SFO,@,WAS,W 19-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
63,61,1996,1996-12-02,13,14,26.111,SFO,@,ATL,W 34-10,,3,7,42.86,25,0,1,13.1,2,10,3.57,-2.86,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
64,62,1996,1996-12-08,14,15,26.117,SFO,,CAR,L 24-30,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
65,63,1996,1996-12-15,15,16,26.124,SFO,@,PIT,W 25-15,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
66,64,1996,1996-12-23,16,17,26.132,SFO,,DET,W 24-14,,6,9,66.67,56,0,0,83.6,0,0,6.22,6.22,5,1,0.20,1,1,6,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Elvis Grbac,GrbaEl00
68,65,1997,1997-08-31,1,1,27.018,KAN,@,DEN,L 3-19,*,14,25,56.00,115,0,1,51.2,3,7,4.60,2.80,3,16,5.33,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
69,66,1997,1997-09-08,2,2,27.026,KAN,@,OAK,W 28-27,*,21,35,60.00,312,2,0,108.3,1,12,8.91,10.06,1,5,5.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
70,67,1997,1997-09-14,3,3,27.032,KAN,,BUF,W 22-16,*,20,37,54.05,179,1,0,76.3,2,19,4.84,5.38,2,15,7.50,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
71,68,1997,1997-09-21,4,4,27.039,KAN,@,CAR,W 35-14,*,16,29,55.17,224,3,1,100.4,1,10,7.72,8.24,2,7,3.50,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
72,69,1997,1997-09-28,5,5,27.046,KAN,,SEA,W 20-17,*,24,38,63.16,274,0,3,51.9,1,11,7.21,3.66,5,46,9.20,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
73,70,1997,1997-10-05,6,6,27.053,KAN,@,MIA,L 14-17,*,23,30,76.67,177,2,0,112.8,2,14,5.90,7.23,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
74,71,1997,1997-10-16,7,8,27.064,KAN,,SDG,W 31-3,*,20,40,50.00,235,2,0,84.9,2,11,5.88,6.88,4,21,5.25,1,1,6,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
75,72,1997,1997-10-26,8,9,27.074,KAN,@,STL,W 28-20,*,20,37,54.05,204,1,0,79.1,4,36,5.51,6.05,5,5,1.00,0,0,0,1,0,0,0,0,0,,Elvis Grbac,GrbaEl00
76,73,1997,1997-11-03,9,10,27.082,KAN,,PIT,W 13-10,*,16,29,55.17,172,0,1,58.4,0,0,5.93,4.38,4,35,8.75,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
77,74,1997,1997-11-09,10,11,,KAN,@,JAX,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
78,75,1997,1997-11-16,11,12,,KAN,,DEN,W 24-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
79,76,1997,1997-11-23,12,13,,KAN,@,SEA,W 19-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
80,77,1997,1997-11-30,13,14,,KAN,,SFO,W 44-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
81,78,1997,1997-12-07,14,15,,KAN,,OAK,W 30-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
82,79,1997,1997-12-14,15,16,,KAN,@,SDG,W 29-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
83,80,1997,1997-12-21,16,17,27.130,KAN,,NOR,W 25-13,*,5,14,35.71,51,0,0,47.0,3,30,3.64,3.64,4,18,4.50,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
