,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
141,132,1990,1990-11-05,8,9,35.002,NYG,@,IND,W 24-7,*,17,21,80.95,172,0,1,81.0,2,14,8.19,6.05,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
142,133,1990,1990-11-11,9,10,35.008,NYG,@,RAM,W 31-7,*,19,26,73.08,213,1,0,109.9,3,28,8.19,8.96,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Phil Simms,SimmPh00
143,134,1990,1990-11-18,10,11,35.015,NYG,,DET,W 20-0,*,13,18,72.22,170,2,0,138.7,0,0,9.44,11.67,1,0,0.00,0,,0,0,,0,,,0,0,1,,0,1,-5,0,,Phil Simms,SimmPh00
144,135,1990,1990-11-25,11,12,35.022,NYG,@,PHI,L 13-31,*,17,40,42.50,234,2,2,57.7,2,15,5.85,4.60,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
145,136,1990,1990-12-03,12,13,35.030,NYG,@,SFO,L 3-7,*,14,32,43.75,153,0,0,58.5,4,7,4.78,4.78,2,14,7.00,0,,0,0,,0,,,0,0,3,,0,0,0,0,,Phil Simms,SimmPh00
146,137,1990,1990-12-09,13,14,35.036,NYG,,MIN,W 23-15,*,8,19,42.11,118,0,0,63.0,1,5,6.21,6.21,3,8,2.67,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
147,138,1990,1990-12-15,14,15,35.042,NYG,,BUF,L 13-17,*,6,10,60.00,59,0,0,76.7,1,0,5.90,5.90,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
148,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Phil Simms,SimmPh00
149,139,1991,1991-09-02,1,1,,NYG,,SFO,W 16-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
150,140,1991,1991-09-08,2,2,,NYG,,RAM,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
151,141,1991,1991-09-15,3,3,,NYG,@,CHI,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
152,142,1991,1991-09-22,4,4,,NYG,,CLE,W 13-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
153,143,1991,1991-09-29,5,5,,NYG,@,DAL,L 16-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
154,144,1991,1991-10-06,6,6,,NYG,,PHO,W 20-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
155,145,1991,1991-10-14,7,7,,NYG,@,PIT,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
156,146,1991,1991-10-27,8,9,,NYG,,WAS,L 13-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
157,147,1991,1991-11-04,9,10,36.001,NYG,@,PHI,L 7-30,,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,1,0,0.00,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Phil Simms,SimmPh00
158,148,1991,1991-11-10,10,11,,NYG,@,PHO,W 21-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Phil Simms,SimmPh00
