,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
62,59,1992,1992-11-15,10,11,30.044,WAS,@,KAN,L 16-35,*,23,41,56.10,217,0,1,60.7,3,13,5.29,4.20,2,10,5.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
63,60,1992,1992-11-23,11,12,30.052,WAS,@,NOR,L 3-20,*,21,38,55.26,207,0,1,59.9,4,38,5.45,4.26,2,11,5.50,0,0,0,3,,0,2,0,0,,Mark Rypien,RypiMa00
64,61,1992,1992-11-29,12,13,30.058,WAS,,PHO,W 41-3,*,14,25,56.00,175,2,2,71.2,0,0,7.00,5.00,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
65,62,1992,1992-12-06,13,14,30.065,WAS,@,NYG,W 28-10,*,15,18,83.33,216,2,0,153.7,0,0,12.00,14.22,2,-3,-1.50,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
66,63,1992,1992-12-13,14,15,30.072,WAS,,DAL,W 20-17,*,12,29,41.38,144,0,1,42.9,2,7,4.97,3.41,3,-4,-1.33,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
67,64,1992,1992-12-20,15,16,30.079,WAS,@,PHI,L 13-17,*,22,38,57.89,272,1,2,67.0,3,26,7.16,5.32,3,12,4.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
68,65,1992,1992-12-26,16,17,30.085,WAS,,RAI,L 20-21,*,15,29,51.72,204,1,0,86.0,1,8,7.03,7.72,1,2,2.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
69,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Mark Rypien,RypiMa00
70,66,1993,1993-09-06,1,1,30.339,WAS,,DAL,W 35-16,*,22,34,64.71,161,3,0,105.1,0,0,4.74,6.50,2,-3,-1.50,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
71,67,1993,1993-09-12,2,2,30.345,WAS,,PHO,L 10-17,*,2,6,33.33,25,0,0,47.2,0,0,4.17,4.17,1,5,5.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
72,68,1993,1993-09-19,3,3,,WAS,@,PHI,L 31-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Mark Rypien,RypiMa00
73,69,1993,1993-10-04,4,5,,WAS,@,MIA,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Mark Rypien,RypiMa00
74,70,1993,1993-10-10,5,6,31.008,WAS,,NYG,L 7-41,*,21,35,60.00,220,1,1,75.9,2,16,6.29,5.57,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
75,71,1993,1993-10-17,6,7,31.015,WAS,@,PHO,L 6-36,*,16,28,57.14,120,0,1,52.7,3,16,4.29,2.68,0,0,,0,0,0,2,,0,0,0,0,,Mark Rypien,RypiMa00
76,72,1993,1993-11-01,7,9,31.030,WAS,@,BUF,L 10-24,*,15,42,35.71,169,0,4,9.0,2,0,4.02,-0.26,0,0,,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
77,73,1993,1993-11-07,8,10,31.036,WAS,,IND,W 30-24,*,17,28,60.71,189,0,0,80.8,2,10,6.75,6.75,3,1,0.33,2,2,12,0,,0,0,0,0,,Mark Rypien,RypiMa00
78,74,1993,1993-11-14,9,11,31.043,WAS,@,NYG,L 6-20,*,22,49,44.90,239,0,1,51.3,1,9,4.88,3.96,0,0,,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
79,75,1993,1993-11-21,10,12,,WAS,@,RAM,L 6-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
80,76,1993,1993-11-28,11,13,,WAS,,PHI,L 14-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
81,77,1993,1993-12-05,12,14,31.064,WAS,@,TAM,W 23-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Mark Rypien,RypiMa00
82,78,1993,1993-12-11,13,15,31.070,WAS,,NYJ,L 0-3,,2,8,25.00,17,0,0,39.6,1,2,2.13,2.13,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
83,79,1993,1993-12-19,14,16,31.078,WAS,,ATL,W 30-17,*,13,23,56.52,129,0,1,54.4,0,0,5.61,3.65,2,1,0.50,1,1,6,0,,0,0,0,0,,Mark Rypien,RypiMa00
84,80,1993,1993-12-26,15,17,31.085,WAS,@,DAL,L 3-38,*,12,30,40.00,81,0,2,20.1,3,23,2.70,-0.30,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
85,81,1993,1993-12-31,16,18,31.090,WAS,,MIN,L 9-14,*,24,36,66.67,164,0,0,76.6,2,11,4.56,4.56,1,0,0.00,0,0,0,3,,0,0,-2,0,,Mark Rypien,RypiMa00
86,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Mark Rypien,RypiMa00
87,82,1994,1994-09-04,1,1,,CLE,@,CIN,W 28-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
88,83,1994,1994-09-11,2,2,,CLE,,PIT,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
89,84,1994,1994-09-18,3,3,,CLE,,ARI,W 32-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
90,85,1994,1994-09-25,4,4,,CLE,@,IND,W 21-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
91,86,1994,1994-10-02,5,5,,CLE,,NYJ,W 27-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
92,87,1994,1994-10-13,6,7,,CLE,@,HOU,W 11-8,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
93,88,1994,1994-10-23,7,8,32.021,CLE,,CIN,W 37-13,,3,11,27.27,31,0,0,39.6,0,0,2.82,2.82,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
94,89,1994,1994-10-30,8,9,32.028,CLE,@,DEN,L 14-26,,17,30,56.67,210,1,0,89.6,0,0,7.00,7.67,2,3,1.50,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
95,90,1994,1994-11-06,9,10,32.035,CLE,,NWE,W 13-6,*,14,28,50.00,164,1,1,65.2,1,4,5.86,4.96,1,1,1.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
96,91,1994,1994-11-13,10,11,32.042,CLE,@,PHI,W 26-7,*,12,30,40.00,158,1,1,54.6,0,0,5.27,4.43,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
97,92,1994,1994-11-20,11,12,32.049,CLE,@,KAN,L 13-20,*,10,24,41.67,114,1,1,53.1,1,7,4.75,3.71,2,2,1.00,0,0,0,2,2,0,0,-1,0,,Mark Rypien,RypiMa00
98,93,1994,1994-11-27,12,13,,CLE,,HOU,W 34-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Mark Rypien,RypiMa00
