,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
81,75,1965,1965-09-19,1,1,29.069,CLE,@,WAS,W 17-7,*,8,19,42.11,152,2,1,83.7,2,19,8.00,7.74,2,3,1.50,0,,,,,0,0,Frank Ryan,RyanFr00
82,76,1965,1965-09-26,2,2,29.076,CLE,,STL,L 13-49,*,5,15,33.33,61,1,4,29.4,2,18,4.07,-6.60,,,,,,,,,0,0,Frank Ryan,RyanFr00
83,77,1965,1965-10-09,4,4,29.089,CLE,,PIT,W 24-19,*,12,22,54.55,153,2,0,106.8,2,10,6.95,8.77,2,8,4.00,0,,,,,0,0,Frank Ryan,RyanFr00
84,78,1965,1965-10-17,5,5,29.097,CLE,,DAL,W 23-17,*,14,27,51.85,242,1,0,95.0,1,12,8.96,9.70,1,2,2.00,0,,,,,0,0,Frank Ryan,RyanFr00
85,79,1965,1965-10-24,6,6,29.104,CLE,@,NYG,W 38-14,*,10,15,66.67,177,3,0,146.4,1,3,11.80,15.80,1,5,5.00,0,,,,,0,0,Frank Ryan,RyanFr00
86,80,1965,1965-10-31,7,7,29.111,CLE,,MIN,L 17-27,*,4,15,26.67,75,0,0,47.9,0,0,5.00,5.00,2,-4,-2.00,0,,,,,0,0,Frank Ryan,RyanFr00
87,81,1965,1965-11-07,8,8,29.118,CLE,,PHI,W 38-34,*,16,24,66.67,220,3,1,118.1,4,38,9.17,9.79,1,17,17.00,0,,,,,0,0,Frank Ryan,RyanFr00
88,82,1965,1965-11-14,9,9,29.125,CLE,,NYG,W 34-21,*,13,24,54.17,236,1,1,84.7,1,9,9.83,8.79,,,,,,,,,0,0,Frank Ryan,RyanFr00
89,83,1965,1965-11-21,10,10,29.132,CLE,@,DAL,W 24-17,*,9,18,50.00,75,1,0,79.6,2,10,4.17,5.28,2,14,7.00,0,,,,,0,0,Frank Ryan,RyanFr00
90,84,1965,1965-11-28,11,11,29.139,CLE,@,PIT,W 42-21,*,3,9,33.33,61,0,0,58.1,2,14,6.78,6.78,3,6,2.00,0,,,,,0,0,Frank Ryan,RyanFr00
91,85,1965,1965-12-05,12,12,29.146,CLE,,WAS,W 24-16,*,9,22,40.91,124,2,3,50.4,4,40,5.64,1.32,2,0,0.00,0,,,,,0,0,Frank Ryan,RyanFr00
92,86,1965,1965-12-19,14,14,29.160,CLE,@,STL,W 27-24,*,16,33,48.48,175,2,3,46.9,2,29,5.30,2.42,3,21,7.00,0,,,,,0,0,Frank Ryan,RyanFr00
93,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
94,87,1966,1966-09-11,1,1,30.061,CLE,@,WAS,W 38-14,*,13,25,52.00,159,3,0,111.5,0,0,6.36,8.76,4,11,2.75,0,,,,,0,0,Frank Ryan,RyanFr00
95,88,1966,1966-09-18,2,2,30.068,CLE,,GNB,L 20-21,*,15,24,62.50,184,2,0,113.9,4,28,7.67,9.33,2,7,3.50,0,,,,,0,0,Frank Ryan,RyanFr00
96,89,1966,1966-09-25,3,3,30.075,CLE,,STL,L 28-34,*,21,41,51.22,279,1,1,71.1,6,49,6.80,6.20,3,12,4.00,0,,,,,0,0,Frank Ryan,RyanFr00
97,90,1966,1966-10-02,4,4,30.082,CLE,@,NYG,W 28-7,*,14,24,58.33,171,2,1,90.8,2,11,7.13,6.92,8,47,5.88,0,,,,,0,0,Frank Ryan,RyanFr00
98,91,1966,1966-10-08,5,5,30.088,CLE,,PIT,W 41-10,*,14,21,66.67,179,2,0,124.9,1,13,8.52,10.43,2,11,5.50,0,,,,,0,0,Frank Ryan,RyanFr00
99,92,1966,1966-10-23,6,7,30.103,CLE,,DAL,W 30-21,*,9,24,37.50,159,2,0,88.7,0,0,6.63,8.29,8,24,3.00,0,,,,,0,0,Frank Ryan,RyanFr00
100,93,1966,1966-10-30,7,8,30.110,CLE,@,ATL,W 49-17,*,13,21,61.90,223,4,1,117.7,0,0,10.62,12.29,1,16,16.00,0,,,,,0,0,Frank Ryan,RyanFr00
101,94,1966,1966-11-06,8,9,30.117,CLE,@,PIT,L 6-16,*,19,37,51.35,228,1,5,40.0,5,52,6.16,0.62,,,,,,,,,0,0,Frank Ryan,RyanFr00
102,95,1966,1966-11-13,9,10,30.124,CLE,,PHI,W 27-7,*,12,26,46.15,168,2,0,93.1,2,18,6.46,8.00,1,-4,-4.00,0,,,,,0,0,Frank Ryan,RyanFr00
