,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
183,171,1983,1983-09-25,4,4,37.274,NOR,@,DAL,L 20-21,*,18,34,52.94,207,0,1,59.3,3,24,6.09,4.76,1,0,0.00,0,0,0,Ken Stabler,StabKe00
184,172,1983,1983-10-02,5,5,37.281,NOR,,MIA,W 17-7,*,12,18,66.67,124,1,0,104.9,0,0,6.89,8.00,1,-2,-2.00,0,0,0,Ken Stabler,StabKe00
185,173,1983,1983-10-09,6,6,37.288,NOR,@,ATL,W 19-17,*,15,29,51.72,148,1,1,63.6,0,0,5.10,4.24,0,0,,0,0,0,Ken Stabler,StabKe00
186,174,1983,1983-10-16,7,7,37.295,NOR,,SFO,L 13-32,*,10,20,50.00,105,0,2,26.0,0,0,5.25,0.75,0,0,,0,0,0,Ken Stabler,StabKe00
187,175,1983,1983-10-23,8,8,37.302,NOR,@,TAM,W 24-21,*,12,29,41.38,94,1,4,22.0,4,34,3.24,-2.28,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
188,176,1983,1983-10-30,9,9,37.309,NOR,@,BUF,L 21-27,*,4,6,66.67,47,0,1,50.7,0,0,7.83,0.33,0,0,,0,0,0,Ken Stabler,StabKe00
189,177,1983,1983-11-21,12,12,37.331,NOR,,NYJ,L 28-31,*,12,19,63.16,190,1,1,92.0,2,28,10.00,8.68,0,0,,0,0,0,Ken Stabler,StabKe00
190,178,1983,1983-11-27,13,13,37.337,NOR,,MIN,W 17-16,*,13,22,59.09,171,0,3,44.1,0,0,7.77,1.64,3,-6,-2.00,0,0,0,Ken Stabler,StabKe00
191,179,1983,1983-12-04,14,14,37.344,NOR,@,NWE,L 0-7,*,15,26,57.69,125,0,0,70.2,1,6,4.81,4.81,0,0,,0,0,0,Ken Stabler,StabKe00
192,180,1983,1983-12-11,15,15,37.351,NOR,@,PHI,W 20-17,*,16,24,66.67,183,1,0,103.3,0,0,7.63,8.46,2,-2,-1.00,0,0,0,Ken Stabler,StabKe00
193,181,1983,1983-12-18,16,16,37.358,NOR,,RAM,L 24-26,*,8,14,57.14,95,1,1,72.0,2,12,6.79,5.00,0,0,,0,0,0,Ken Stabler,StabKe00
194,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
195,182,1984,1984-09-16,3,3,38.266,NOR,@,SFO,L 20-30,,14,27,51.85,157,2,2,63.3,2,13,5.81,3.96,0,0,,0,0,0,Ken Stabler,StabKe00
196,183,1984,1984-10-14,7,7,38.294,NOR,,RAM,L 10-28,,17,34,50.00,148,0,1,49.6,2,19,4.35,3.03,0,0,,0,0,0,Ken Stabler,StabKe00
197,184,1984,1984-10-21,8,8,38.301,NOR,@,DAL,L 27-30,,2,9,22.22,34,0,2,3.2,1,8,3.78,-6.22,1,-1,-1.00,0,0,0,Ken Stabler,StabKe00
198,,,184 Games,,,,,,,118-62-4,,2270,3793,59.85,27938,194,222,75.3,281,2514,7.37,5.75,118,93,0.79,4,4,24,Ken Stabler,StabKe00
