,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
29,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Y.A. Tittle,TittY.00
30,27,1952,1952-09-28,1,1,25.340,SFO,,DET,W 17-3,,8,12,66.67,63,0,1,44.8,,11,5.25,1.50,3,5,1.67,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
31,28,1952,1952-10-05,2,2,25.347,SFO,@,DTX,W 37-14,*,12,21,57.14,154,2,2,72.4,,,7.33,4.95,1,2,2.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
32,29,1952,1952-10-12,3,3,25.354,SFO,@,DET,W 28-0,,13,18,72.22,90,1,0,101.6,,,5.00,6.11,3,-8,-2.67,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
33,30,1952,1952-10-19,4,4,25.361,SFO,@,CHI,W 40-16,*,4,6,66.67,74,0,0,109.0,,,12.33,12.33,1,0,0.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
34,31,1952,1952-10-26,5,5,26.002,SFO,,DTX,W 48-21,,6,13,46.15,84,1,0,93.1,,53,6.46,8.00,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
35,32,1952,1952-11-02,6,6,26.009,SFO,,CHI,L 17-20,,9,16,56.25,87,0,0,71.6,,35,5.44,5.44,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
36,33,1952,1952-11-09,7,7,26.016,SFO,@,NYG,L 14-23,*,16,29,55.17,341,2,3,80.5,,32,11.76,8.48,,,,,0,0,,0,0,0,Y.A. Tittle,TittY.00
37,34,1952,1952-11-16,8,8,26.023,SFO,@,WAS,W 23-17,*,13,28,46.43,195,1,2,51.9,,23,6.96,4.46,1,-10,-10.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
38,35,1952,1952-11-23,9,9,26.030,SFO,@,RAM,L 9-35,,6,22,27.27,49,1,1,35.8,,9,2.23,1.09,2,0,0.00,0,0,0,,0,0,0,Y.A. Tittle,TittY.00
