,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,,
70,66,1972,1972-12-10,13,13,27.234,SFO,,ATL,W 20-0,*,9,18,50.00,79,0,0,62.0,2,13,4.39,4.39,1,6,6.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
71,67,1972,1972-12-16,14,14,27.240,SFO,,MIN,W 20-17,*,7,14,50.00,76,0,3,26.8,2,12,5.43,-4.21,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
72,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
73,68,1973,1973-09-16,1,1,28.149,SFO,@,MIA,L 13-21,,6,18,33.33,65,0,0,44.9,3,21,3.61,3.61,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
74,69,1973,1973-09-23,2,2,28.156,SFO,@,DEN,W 36-34,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
75,70,1973,1973-09-30,3,3,28.163,SFO,,RAM,L 20-40,,4,5,80.00,62,1,0,157.9,,,12.40,16.40,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
76,71,1973,1973-10-14,5,5,28.177,SFO,,MIN,L 13-17,*,31,48,64.58,320,1,2,73.3,,,6.67,5.21,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
77,72,1973,1973-10-21,6,6,28.184,SFO,,NOR,W 40-0,*,5,13,38.46,23,0,2,7.1,,,1.77,-5.15,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
78,73,1973,1973-10-28,7,7,28.191,SFO,,ATL,L 3-17,*,4,11,36.36,12,0,0,44.9,2,10,1.09,1.09,2,16,8.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
79,74,1973,1973-11-18,10,10,28.212,SFO,@,RAM,L 13-31,,2,2,100.00,15,0,0,97.9,,,7.50,7.50,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
80,75,1973,1973-11-26,11,11,28.220,SFO,,GNB,W 20-6,,4,5,80.00,50,1,0,147.9,,,10.00,14.00,1,10,10.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
81,76,1973,1973-12-02,12,12,28.226,SFO,,PHI,W 38-28,*,15,24,62.50,233,1,1,91.1,3,22,9.71,8.67,4,0,0.00,2,2,12,0,0,,0,Steve Spurrier,SpurSt00
82,77,1973,1973-12-09,13,13,28.233,SFO,@,NOR,L 10-16,*,11,22,50.00,99,0,1,43.6,2,15,4.50,2.45,2,6,3.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
83,78,1973,1973-12-15,14,14,28.239,SFO,,PIT,L 14-37,,1,9,11.11,3,0,1,0.0,3,11,0.33,-4.67,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
85,79,1974,1974-10-14,5,5,29.177,SFO,@,DET,L 13-17,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
86,80,1974,1974-11-17,10,10,29.211,SFO,@,CHI,W 34-0,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
87,81,1974,1974-11-24,11,11,29.218,SFO,,ATL,W 27-0,,1,3,33.33,2,0,0,42.4,1,7,0.67,0.67,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
88,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
89,82,1975,1975-09-21,1,1,30.154,SFO,@,MIN,L 17-27,,4,9,44.44,24,0,0,51.6,,,2.67,2.67,1,10,10.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
90,83,1975,1975-10-12,4,4,30.175,SFO,,ATL,L 3-17,,6,13,46.15,66,0,0,61.7,2,14,5.08,5.08,1,3,3.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
