,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
61,57,1961,1961-09-17,1,1,28.133,BAL,,RAM,W 27-24,*,10,22,45.45,132,1,2,42.2,2,19,6.00,2.82,5,27,5.40,1,,,,,1,6,Johnny Unitas,UnitJo00
62,58,1961,1961-09-24,2,2,28.140,BAL,,DET,L 15-16,*,10,16,62.50,105,1,1,76.3,1,7,6.56,5.00,2,7,3.50,0,,,,,0,0,Johnny Unitas,UnitJo00
63,59,1961,1961-10-01,3,3,28.147,BAL,,MIN,W 34-33,*,13,27,48.15,284,2,1,95.3,1,8,10.52,10.33,2,26,13.00,0,,,,,0,0,Johnny Unitas,UnitJo00
64,60,1961,1961-10-08,4,4,28.154,BAL,@,GNB,L 7-45,*,11,24,45.83,141,0,5,25.2,2,11,5.88,-3.50,3,12,4.00,0,,,,,0,0,Johnny Unitas,UnitJo00
65,61,1961,1961-10-15,5,5,28.161,BAL,@,CHI,L 10-24,*,19,36,52.78,278,0,1,66.7,3,22,7.72,6.47,6,31,5.17,1,,,,,1,6,Johnny Unitas,UnitJo00
66,62,1961,1961-10-22,6,6,28.168,BAL,@,DET,W 17-14,*,22,36,61.11,244,0,4,41.7,2,17,6.78,1.78,5,2,0.40,0,,,,,0,0,Johnny Unitas,UnitJo00
67,63,1961,1961-10-29,7,7,28.175,BAL,,CHI,L 20-21,*,20,36,55.56,302,2,2,78.7,3,22,8.39,7.00,4,-3,-0.75,0,,,,,0,0,Johnny Unitas,UnitJo00
68,64,1961,1961-11-05,8,8,28.182,BAL,,GNB,W 45-21,*,22,35,62.86,218,4,1,106.6,,,6.23,7.23,,,,,,,,,0,0,Johnny Unitas,UnitJo00
69,65,1961,1961-11-12,9,9,28.189,BAL,@,MIN,L 20-28,*,14,31,45.16,138,0,2,31.4,,,4.45,1.55,4,5,1.25,0,,,,,0,0,Johnny Unitas,UnitJo00
70,66,1961,1961-11-19,10,10,28.196,BAL,,STL,W 16-0,*,21,36,58.33,246,1,0,88.4,3,19,6.83,7.39,8,36,4.50,0,,,,,0,0,Johnny Unitas,UnitJo00
71,67,1961,1961-11-26,11,11,28.203,BAL,@,WAS,W 27-6,*,18,33,54.55,208,1,3,46.0,,,6.30,2.82,3,-13,-4.33,0,,,,,0,0,Johnny Unitas,UnitJo00
