,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
60,56,1991,1991-12-01,13,14,,IND,,CLE,L 0-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jack Trudeau,TrudJa00
61,57,1991,1991-12-08,14,15,,IND,@,NWE,L 17-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jack Trudeau,TrudJa00
62,58,1991,1991-12-15,15,16,,IND,,BUF,L 7-35,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jack Trudeau,TrudJa00
63,59,1991,1991-12-22,16,17,,IND,@,TAM,L 3-17,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jack Trudeau,TrudJa00
64,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jack Trudeau,TrudJa00
65,60,1992,1992-09-13,2,2,30.004,IND,,HOU,L 10-20,*,4,5,80.00,36,0,0,96.7,0,0,7.20,7.20,2,1,0.50,0,0,0,1,,0,1,-12,0,,Jack Trudeau,TrudJa00
66,61,1992,1992-09-20,3,3,30.011,IND,@,BUF,L 0-38,*,6,14,42.86,78,0,2,21.4,3,21,5.57,-0.86,3,0,0.00,0,0,0,0,,0,1,0,0,,Jack Trudeau,TrudJa00
67,62,1992,1992-10-04,4,5,,IND,@,TAM,W 24-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jack Trudeau,TrudJa00
68,63,1992,1992-10-11,5,6,30.032,IND,,NYJ,W 6-3,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
69,64,1992,1992-10-18,6,7,30.039,IND,,SDG,L 14-34,,1,2,50.00,1,0,0,56.2,1,2,0.50,0.50,0,0,,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
70,65,1992,1992-10-25,7,8,,IND,@,MIA,W 31-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jack Trudeau,TrudJa00
71,66,1992,1992-11-01,8,9,30.053,IND,@,SDG,L 0-26,,5,11,45.45,61,0,0,63.1,1,13,5.55,5.55,0,0,,0,0,0,1,,0,0,0,0,,Jack Trudeau,TrudJa00
72,67,1992,1992-11-08,9,10,30.060,IND,,MIA,L 0-28,,1,4,25.00,8,0,0,39.6,0,0,2.00,2.00,0,0,,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
73,68,1992,1992-11-15,10,11,,IND,,NWE,L 34-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jack Trudeau,TrudJa00
74,69,1992,1992-11-22,11,12,30.074,IND,@,PIT,L 14-30,*,19,41,46.34,266,1,3,45.4,1,8,6.49,3.68,0,0,,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
75,70,1992,1992-11-29,12,13,30.081,IND,,BUF,W 16-13,*,26,41,63.41,337,0,1,79.0,4,32,8.22,7.12,1,2,2.00,0,0,0,1,,0,0,0,0,,Jack Trudeau,TrudJa00
