,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
70,66,1990,1990-09-09,1,1,26.288,CLE,,PIT,W 13-3,*,13,30,43.33,120,0,0,54.9,7,42,4.00,4.00,1,-2,-2.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bernie Kosar,KosaBe00
71,67,1990,1990-09-16,2,2,26.295,CLE,@,NYJ,L 21-24,*,24,41,58.54,233,1,0,82.7,3,18,5.68,6.17,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
72,68,1990,1990-09-23,3,3,26.302,CLE,,SDG,L 14-24,*,17,36,47.22,232,0,3,33.6,3,14,6.44,2.69,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
73,69,1990,1990-09-30,4,4,26.309,CLE,@,KAN,L 0-34,*,8,17,47.06,61,0,0,56.2,1,7,3.59,3.59,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
74,70,1990,1990-10-08,5,5,26.317,CLE,@,DEN,W 30-29,*,24,38,63.16,318,3,2,94.0,0,0,8.37,7.58,3,3,1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
75,71,1990,1990-10-14,6,6,26.323,CLE,@,NOR,L 20-25,*,18,36,50.00,168,1,0,72.5,2,11,4.67,5.22,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
76,72,1990,1990-10-22,7,7,26.331,CLE,,CIN,L 13-34,*,17,33,51.52,190,0,2,43.8,4,33,5.76,3.03,3,3,1.00,0,,0,0,,0,,,0,0,2,,0,1,-9,0,,Bernie Kosar,KosaBe00
77,73,1990,1990-10-28,8,8,26.337,CLE,@,SFO,L 17-20,*,9,18,50.00,106,0,1,45.1,3,19,5.89,3.39,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
78,74,1990,1990-11-18,10,11,26.358,CLE,,HOU,L 23-35,*,25,35,71.43,279,2,2,90.1,3,16,7.97,6.54,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bernie Kosar,KosaBe00
79,75,1990,1990-11-25,11,12,27.000,CLE,,MIA,L 13-30,*,17,37,45.95,191,0,2,39.4,1,6,5.16,2.73,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
