,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
70,67,1994,1994-12-24,16,17,,CHI,,NWE,L 3-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Erik Kramer,KramEr00
71,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Erik Kramer,KramEr00
72,68,1995,1995-09-03,1,1,30.301,CHI,,MIN,W 31-14,*,19,28,67.86,262,3,1,118.5,1,8,9.36,9.89,1,2,2.00,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
73,69,1995,1995-09-11,2,2,30.309,CHI,,GNB,L 24-27,*,15,25,60.00,162,1,1,75.7,2,11,6.48,5.48,2,-2,-1.00,0,0,0,2,1,0,1,-3,0,,Erik Kramer,KramEr00
74,70,1995,1995-09-17,3,3,30.315,CHI,@,TAM,W 25-6,*,18,38,47.37,207,0,0,64.3,0,0,5.45,5.45,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
75,71,1995,1995-09-24,4,4,30.322,CHI,@,STL,L 28-34,*,27,38,71.05,317,4,0,131.1,0,0,8.34,10.45,3,6,2.00,0,0,0,1,1,0,0,0,0,,Erik Kramer,KramEr00
76,72,1995,1995-10-08,5,6,30.336,CHI,,CAR,W 31-27,*,23,41,56.10,259,3,0,99.5,1,10,6.32,7.78,2,4,2.00,0,0,0,1,1,0,0,-3,0,,Erik Kramer,KramEr00
77,73,1995,1995-10-15,6,7,30.343,CHI,@,JAX,W 30-27,*,17,29,58.62,245,3,0,120.6,0,0,8.45,10.52,3,2,0.67,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
78,74,1995,1995-10-22,7,8,30.350,CHI,,HOU,W 35-32,*,24,41,58.54,349,2,2,82.3,0,0,8.51,7.29,5,-2,-0.40,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
79,75,1995,1995-10-30,8,9,30.358,CHI,@,MIN,W 14-6,*,18,25,72.00,231,2,0,127.2,0,0,9.24,10.84,3,-3,-1.00,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
