,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
66,63,1991,1991-09-08,2,2,30.139,NYG,,RAM,L 13-19,*,17,32,53.13,187,1,1,68.1,2,10,5.84,5.06,1,20,20.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Jeff Hostetler,HostJe00
67,64,1991,1991-09-15,3,3,30.146,NYG,@,CHI,L 17-20,*,25,35,71.43,209,0,1,74.6,1,4,5.97,4.69,3,9,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
68,65,1991,1991-09-22,4,4,30.153,NYG,,CLE,W 13-10,*,9,15,60.00,65,0,0,70.1,4,13,4.33,4.33,1,12,12.00,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Jeff Hostetler,HostJe00
69,66,1991,1991-09-29,5,5,30.160,NYG,@,DAL,L 16-21,*,28,34,82.35,368,1,1,109.3,0,0,10.82,10.09,3,37,12.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
70,67,1991,1991-10-06,6,6,30.167,NYG,,PHO,W 20-9,*,14,18,77.78,200,1,0,131.5,0,0,11.11,12.22,4,-3,-0.75,0,,0,0,,0,,,0,0,1,,0,1,-2,0,,Jeff Hostetler,HostJe00
71,68,1991,1991-10-14,7,7,30.175,NYG,@,PIT,W 23-20,*,14,25,56.00,116,1,0,81.4,2,2,4.64,5.44,6,48,8.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
72,69,1991,1991-10-27,8,9,30.188,NYG,,WAS,L 13-17,*,14,21,66.67,137,0,1,65.0,0,0,6.52,4.38,5,23,4.60,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
73,70,1991,1991-11-04,9,10,30.196,NYG,@,PHI,L 7-30,*,9,17,52.94,142,0,0,81.0,4,17,8.35,8.35,5,3,0.60,0,,0,0,,0,,,0,0,2,,0,1,-7,0,,Jeff Hostetler,HostJe00
74,71,1991,1991-11-10,10,11,30.202,NYG,@,PHO,W 21-14,*,12,21,57.14,124,0,0,74.3,2,14,5.90,5.90,5,49,9.80,2,,0,0,,0,,,2,12,1,,0,1,0,0,,Jeff Hostetler,HostJe00
75,72,1991,1991-11-17,11,12,30.209,NYG,,DAL,W 22-9,*,14,22,63.64,182,1,0,104.7,1,5,8.27,9.18,3,16,5.33,0,,0,0,,0,,,0,0,0,,0,1,0,0,,Jeff Hostetler,HostJe00
