,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
51,49,2015,2015-09-13,1,1,26.001,IND,@,BUF,L 14-27,*,26,49,53.06,243,2,2,63.6,2,3,4.96,3.94,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
52,50,2015,2015-09-21,2,2,26.009,IND,,NYJ,L 7-20,*,21,37,56.76,250,1,3,52.8,0,0,6.76,3.65,4,24,6.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,64,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
53,51,2015,2015-09-27,3,3,26.015,IND,@,TEN,W 35-33,*,18,30,60.00,260,2,2,82.6,3,15,8.67,7.00,6,21,3.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,59,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
54,52,2015,2015-10-04,4,4,,IND,,JAX,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
55,53,2015,2015-10-08,5,5,,IND,@,HOU,W 27-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
56,54,2015,2015-10-18,6,6,26.036,IND,,NWE,L 27-34,*,30,50,60.00,312,3,0,98.1,3,23,6.24,7.44,4,35,8.75,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
57,55,2015,2015-10-25,7,7,26.043,IND,,NOR,L 21-27,*,23,44,52.27,333,3,2,81.0,4,32,7.57,6.89,3,27,9.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
58,56,2015,2015-11-02,8,8,26.051,IND,@,CAR,L 26-29,*,23,47,48.94,231,2,3,50.9,2,8,4.91,2.89,6,35,5.83,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,86,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
59,57,2015,2015-11-08,9,9,26.057,IND,,DEN,W 27-24,*,21,36,58.33,252,2,0,98.4,1,7,7.00,8.11,6,34,5.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,79,99%,0,0%,0,0%,,Andrew Luck,LuckAn00
60,58,2015,2015-11-22,10,11,,IND,@,ATL,W 24-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
61,59,2015,2015-11-29,11,12,,IND,,TAM,W 25-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
62,60,2015,2015-12-06,12,13,,IND,@,PIT,L 10-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
63,61,2015,2015-12-13,13,14,,IND,@,JAX,L 16-51,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andrew Luck,LuckAn00
