,season,team,coach,top_av_player,passer,rusher,receiver,franchise_code,passer_name,passer_url,coach_name,coach_url
82,1943,Phi/Pit Eagles/Steelers,"Neale,Kiesling",,Zimmerman,Hinkle,Bova,/teams/phi/,Roy Zimmerman,/players/Z/ZimmRo20.htm,"Greasy Neale,Walt Kiesling","/coaches/NealGr0.htm,/coaches/KiesWa0.htm"
83,1942,Philadelphia Eagles,Neale,,Thompson,Davis,Meyer,/teams/phi/,Tommy Thompson,/players/T/ThomTo21.htm,Greasy Neale,/coaches/NealGr0.htm
84,1941,Philadelphia Eagles,Neale,,Thompson,Castiglia,Humbert,/teams/phi/,Tommy Thompson,/players/T/ThomTo21.htm,Greasy Neale,/coaches/NealGr0.htm
85,1940,Philadelphia Eagles,Bell,,O'Brien,Riffle,Looney,/teams/phi/,Davey O'Brien,/players/O/OBriDa21.htm,Bert Bell,/coaches/BellBe0.htm
86,1939,Philadelphia Eagles,Bell,,O'Brien,Smukler,Ramsey,/teams/phi/,Davey O'Brien,/players/O/OBriDa21.htm,Bert Bell,/coaches/BellBe0.htm
87,1938,Philadelphia Eagles,Bell,,Smukler,Smukler,Carter,/teams/phi/,Dave Smukler,/players/S/SmukDa20.htm,Bert Bell,/coaches/BellBe0.htm
88,1937,Philadelphia Eagles,Bell,,Smukler,Mortell,Carter,/teams/phi/,Dave Smukler,/players/S/SmukDa20.htm,Bert Bell,/coaches/BellBe0.htm
89,1936,Philadelphia Eagles,Bell,,Smukler,Hanson,Manske,/teams/phi/,Dave Smukler,/players/S/SmukDa20.htm,Bert Bell,/coaches/BellBe0.htm
90,1935,Philadelphia Eagles,Wray,,Storm,Hanson,Carter,/teams/phi/,Ed Storm,/players/S/StorEd20.htm,Lud Wray,/coaches/WrayLu0.htm
91,1934,Philadelphia Eagles,Wray,,Matesic,Hanson,Carter,/teams/phi/,Ed Matesic,/players/M/MateEd20.htm,Lud Wray,/coaches/WrayLu0.htm
92,1933,Philadelphia Eagles,Wray,,Kirkman,Hanson,Hanson,/teams/phi/,Red Kirkman,/players/K/KirkRe20.htm,Lud Wray,/coaches/WrayLu0.htm
